municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;nota_ideb_2015;nota_ideb_2017;evolucao_e_nota_X_matriculas_municipal;share_nota;share_evolucao_e_nota;share_evolucao_e_nota_X_matriculas_municipal;ind25_nota;ind25_evolucao_e_nota;ind25_evolucao_e_nota_X_matriculas_municipal;ind10_nota;ind10_evolucao_e_nota;ind10_evolucao_e_nota_X_matriculas_municipal;transf25_nota;transf25_evolucao_e_nota;transf25_evolucao_e_nota_X_matriculas_municipal;transf10_nota;transf10_evolucao_e_nota;transf10_evolucao_e_nota_X_matriculas_municipal;var_transf25_nota;var_transf25_evolucao_e_nota;var_transf25_evolucao_e_nota_X_matriculas_municipal;var_transf10_nota;var_transf10_evolucao_e_nota;var_transf10_evolucao_e_nota_X_matriculas_municipal;var_perc_transf25_nota;var_perc_transf25_evolucao_e_nota;var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;var_perc_transf10_nota;var_perc_transf10_evolucao_e_nota;var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;var_perc_rc2018_25_nota;var_perc_rc2018_25_evolucao_e_nota;var_perc_rc2018_25_evolucao_e_nota_X_matriculas_municipal;var_perc_rc2018_10_nota;var_perc_rc2018_10_evolucao_e_nota;var_perc_rc2018_10_evolucao_e_nota_X_matriculas_municipal;quintil_area_geografica;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf25_nota;quintil_var_perc_transf25_evolucao_e_nota;quintil_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_var_perc_transf10_nota;quintil_var_perc_transf10_evolucao_e_nota;quintil_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf25_nota;quintil_ben_var_perc_transf25_evolucao_e_nota;quintil_ben_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf10_nota;quintil_ben_var_perc_transf10_evolucao_e_nota;quintil_ben_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf25_nota;quintil_prej_var_perc_transf25_evolucao_e_nota;quintil_prej_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf10_nota;quintil_prej_var_perc_transf10_evolucao_e_nota;quintil_prej_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;faixa_pop;nota_imputada
IPAUSSU;2018;2016;357;300582267;13663;2309688;18062.5;7.79;0;0.03369588;135942.42525178;27188.485050356;9.1613992963859;575190466;0.000293265078160777;0.000331126317334663;5.21493376029595e-05;0.00101433364376557;0.00141911672280588;0.0337068692400826;3520905;NA;980;980;0.470588235294118;1;0.58974358974359;1.06033182503771;6.2;6.7;1039.12518853695;0.00151687241265881;0.00177090266817423;0.000635057449326845;0.0599166911785285;0.0662674475664141;0.0378713170952294;0.0414330572993371;0.0439733598544913;0.0326149076660174;16.2904406237422;18.017115074847;10.2966373868094;11.2650205897357;11.9556903701776;8.86749929496256;7.12904132735631;8.85571577846109;1.13523809042347;2.1036212933498;2.79429107379172;-0.293900001423335;0.778160747798501;0.966633534022974;0.12391535983715;0.229617902821861;0.30500701731165;-0.0320802523626796;51.67974914;46.97901237;0.727;0.713;0.828;0.65;209.554;NA;92.13;0.946138870863076;15.41;0.00378245986532972;0.00343841121056869;0.137946515724057;0.171357561246496;0.0219667879452766;0.0407049439743043;0.05406936218328;-0.0056869471372077;4;3;4;2;3;2;3;4;3;3;3;1;2;2;2;3;3;3;3;3;NA;NA;NA;NA;NA;NA;1;Até 20 mil;FALSE
IPERO;2018;2016;358;262216330;28300;12576693;8726.7;0;0;0.03398749;135942.42525178;27188.485050356;9.24068363764124;492848384;0.000251282363666947;0.000685857775054597;0.000283963119341564;0.000490064244099599;0;0.0340043942372028;3521002;NA;2267;2267;0.323529411764706;0.4;0.435897435897436;0.759426847662142;5.7;5.9;1721.62066365008;0.00104284978370293;0.00126834920828695;0.00105216199109307;0.0449174218675943;0.0505549074821948;0.0451502270523479;0.0385578050985867;0.0408127993444269;0.0386509271724881;12.2123665294762;13.7451134630178;12.2756627323294;10.4832830749747;11.0963818483913;10.5086015561159;2.97168289183498;4.50442982537659;3.03497909468815;1.24259943733341;1.85569821075006;1.26791791847468;0.321586909406795;0.487456340029662;0.328436641021384;0.134470509548858;0.200818281798006;0.137210402194694;94.34458947;87.96611311;0.719;0.68;0.814;0.672;170.289;Sorocaba;61.71;0.485714285714286;16.8;0.00333373107667845;0.00310834321943463;0.0314981803252207;0.0477444424813457;0.0321690847534317;0.0131708606112335;0.0196693654736835;0.0134392223825178;4;2;4;5;2;5;2;4;4;4;3;1;3;3;1;4;4;1;4;4;1;NA;NA;NA;NA;NA;NA;20 mil a 50 mil;FALSE
IPEUNA;2018;2016;359;235396810;6016;2753081;16413.7;0;0.207442;0.02665932;135942.42525178;27188.485050356;7.24826523272657;453085191;0.000231008808049516;0.000145799306527507;6.21604954943236e-05;0.000921742180134253;0;0.0266660746082936;3521101;NA;527;527;0.529411764705882;0.7;0.512820512820513;1.0422322775264;6.4;5.9;549.25641025641;0.00170648146424116;0.00174067388863214;0.000335675988583209;0.0599876972097427;0.0608425078195172;0.0257175603182939;0.036368367816455;0.0367102920603647;0.0226603130598754;16.3097460879237;16.5421561427711;6.99221504245563;9.88800824683534;9.9809722687743;6.1609958286481;9.06148085519716;9.29389091004454;-0.256050190270936;2.63974301410877;2.73270703604773;-1.08726940407846;1.25015856404975;1.28222279561209;-0.0353257202999204;0.364189627359399;0.377015319984334;-0.150004086380469;32.90277454;30.67807835;0.753;0.737;0.845;0.685;190.01;NA;86.07;0.641666666666667;16.8;0.00546921119348404;0.0050994146193484;0.275401724683768;0.282465264403339;-0.00778202427760781;0.080228584094014;0.0830539999818425;-0.0330449154905361;4;2;2;5;4;3;4;2;2;2;2;3;2;2;3;3;3;NA;3;3;NA;NA;NA;1;NA;NA;2;Até 20 mil;FALSE
IPIGUA;2018;2016;784;76591363;4463;1147649;11711.4;0;0;0.01216808;135942.42525178;27188.485050356;3.30831661171536;143592369;7.32116225968116e-05;0.000108161952299246;2.59122163472724e-05;0.000657675683631618;0;0.0121735520236775;3521150;NA;364;364;0.441176470588235;0.699999999999999;0.512820512820513;0.953996983408748;6.1;6.6;347.254901960784;0.00142206788686763;0.00159330858836444;0.000212223526807152;0.0410425688664517;0.0453235864038718;0.0107964598649397;0.021128355508046;0.022840762523014;0.00902991190744115;11.1588527005373;12.3227965137019;2.93539387634681;5.74447977869114;6.21005730395698;2.45509624901495;7.85053608882193;9.01447990198652;-0.37292273536855;2.43616316697579;2.90174069224162;-0.853220362700406;2.37297000565839;2.72479359141885;-0.112722807136404;0.736375460059924;0.877104894364107;-0.257901665057992;0.72464783;20.98130831;0.73;0.696;0.839;0.666;136.028;NA;60.43;1.07544483985765;14.05;0.00016236787586825;0.00470116699753529;10.8335880738399;12.4398080402539;-0.514626167263277;3.36185808625934;4.00434607282495;-1.17742761018191;5;4;4;2;4;5;5;2;5;1;1;3;1;1;4;1;1;NA;1;1;NA;NA;NA;2;NA;NA;3;Até 20 mil;FALSE
IPORANGA;2018;2016;360;8560877;4299;314058;8410.1;0;3.447768;0.02385241;135942.42525178;27188.485050356;6.48510892699962;18177256;9.26780730330892e-06;0.000104187370139919;7.09096495669989e-06;0.000472284975913236;0;0.0238507141131921;3521200;NA;301;301;0.411764705882353;1.2;0.641025641025641;1.05279034690799;6;6.3;316.889894419306;0.00132726336107646;0.00175830734336503;0.000193666066694736;0.0338766695746596;0.0446527691318738;0.00553673721511657;0.0152877886976535;0.0195982285205392;0.00395181575383627;9.21055324286483;12.1404114599895;1.50535497000947;4.15651814459153;5.3284614314414;1.07443883544939;2.72544431586521;5.65530253298987;-4.97975395699016;-2.32859078240809;-1.15664749555823;-5.41067009155023;0.420261917963829;0.872044339832906;-0.767875144896614;-0.359067335432626;-0.178354366684995;-0.834322160576803;24.69203842;22.14380571;0.703;0.637;0.816;0.668;1152.059;NA;55.85;0.587364264560711;20.26;0.00574367025354734;0.00515092014654571;0.110377453230336;0.22903344133829;-0.201674477914171;-0.0943053280089659;-0.0468429327657844;-0.219126100466769;1;1;5;5;4;5;4;2;1;3;3;5;5;5;5;4;3;NA;NA;NA;NA;NA;NA;5;5;5;5;Até 20 mil;FALSE
IPUA;2018;2016;361;360215654;14148;4240037;54353.92;0;0;0.04519079;135942.42525178;27188.485050356;12.2866911832878;722163846;0.00036820053401594;0.00034288041701316;9.57337618596276e-05;0.00305234655925494;0;0.045177169687244;3521309;NA;887;887;0.588235294117647;1.2;0.641025641025641;1.22926093514329;6.6;6.3;1090.3544494721;0.00189609051582351;0.00205303794390042;0.00066636601940027;0.0750173029467833;0.0789409886487061;0.0442741905362023;0.0511012848267442;0.0526707591075133;0.0388040398625118;20.3960681968665;21.4628588973567;12.0374816751015;13.8936651856592;14.3203814658553;10.5502305769532;8.10937701357868;9.17616771406891;-0.249209508186283;1.60697400237141;2.03369028256751;-1.73646060633457;0.660013089985444;0.746837987313479;-0.0202828820606523;0.130789809754249;0.165519768685463;-0.14132857906419;60.50101639;58.3231102;0.749;0.759;0.848;0.654;466.461;NA;95.86;0.608278344331134;16.67;0.00427629462750919;0.00412235723777212;0.134037037680561;0.151669645595997;-0.00411909622443093;0.0265611075359889;0.0336141507021632;-0.028701346026008;2;2;2;5;3;2;3;2;3;3;3;3;3;3;3;3;3;NA;4;4;NA;NA;NA;1;NA;NA;2;Até 20 mil;FALSE
IRACEMAPOLIS;2018;2016;362;918724596;20029;12246538;9698.7;0;0;0.0717912;135942.42525178;27188.485050356;19.5189396794712;1537595977;0.000783954587269883;0.000485407963836343;0.000276508707942143;0.00054464873139317;0;0.0720081170900723;3521408;NA;1369;1369;0.735294117647059;0.699999999999999;0.512820512820513;1.24811463046757;7.1;6.9;1708.66892911011;0.00237011314477939;0.00208452625592344;0.00104424658725911;0.118049422664726;0.110909750443327;0.084902758726719;0.0892565968108448;0.0864007279222852;0.075997931235642;32.0958496332306;30.1546809186711;23.0837738637538;24.2675164803731;23.4910489945493;20.6626861725824;12.5769099537594;10.6357412392;3.56483418428266;4.74857680090188;3.97210931507811;1.14374649311118;0.644343912133046;0.544893391436933;0.182634622721434;0.24328046906647;0.203500260788025;0.0585967533018252;83.32891042;73.62265322;0.776;0.742;0.863;0.729;115.118;NA;97.94;0.701790633608816;14.52;0.00416041292226272;0.00367580274701683;0.150930930098191;0.127635669128433;0.0427802807730827;0.0569859461376344;0.0476678417497315;0.0137256864075912;5;4;1;4;2;1;2;3;3;3;3;1;2;3;1;3;4;2;3;3;3;NA;NA;NA;NA;NA;NA;20 mil a 50 mil;FALSE
IRAPUA;2018;2016;363;127839986;7275;811822;20805.5;8.89;0;0.01929171;135942.42525178;27188.485050356;5.24512368930803;245072683;0.000124952105056391;0.000176311495177463;1.83297395801986e-05;0.00116837196541811;0.001619505476989;0.019295701948041;3521507;NA;481;481;0.470588235294118;0;0.333333333333333;0.803921568627451;6.2;6.2;386.686274509804;0.00151687241265881;0.00134266162466126;0.000236321861782261;0.0472932181956995;0.0429379484957608;0.0152794544237858;0.0267898500444862;0.0250477421645107;0.0139843445357207;12.85830955897;11.6741777076995;4.15425218178697;7.28375437435792;6.8101016338497;3.8021314234847;7.61318586966198;6.42905401839145;-1.09087150752106;2.03863068504988;1.56497794454167;-1.44299226582333;1.4514788059586;1.22572019254699;-0.207978223610771;0.388671613065207;0.298368167700566;-0.275111198762541;24.47450357;22.76050737;0.713;0.688;0.844;0.624;257.612;NA;89.2;0.93058568329718;13.83;0.00336419293058419;0.00312859207835052;0.311065997636576;0.262683735341294;-0.0445717521665368;0.0832960995192061;0.0639431946010936;-0.0589590004020389;3;4;4;3;4;3;4;4;4;2;2;4;2;2;4;2;3;NA;2;3;NA;NA;NA;3;NA;NA;3;Até 20 mil;FALSE
IRAPURU;2018;2016;364;45803564;7789;1189508;19827.6;0;0;0.0126197;135942.42525178;27188.485050356;3.43110524789978;92584172;4.72047192069259e-05;0.000188768417310963;2.6857330632285e-05;0.00111345615253294;0;0.0126169783893276;3521606;NA;319;315;0.441176470588235;0.8;0.538461538461538;0.979638009049774;6.1;7.7;308.585972850679;0.00142206788686763;0.00163613269271574;0.000188591156271087;0.0390920511122103;0.0444436712584128;0.00825513284729661;0.0201877813521635;0.0223284294106446;0.00785301404619806;10.6285364725208;12.0835609159229;2.24444556007427;5.48875191493154;6.07076169229239;2.13511554995292;7.19743122462104;8.65245566802317;-1.18665968782551;2.05764666703176;2.63965644439261;-1.29598969794686;2.09770050890356;2.52176923844567;-0.345853479298509;0.59970374510991;0.769331236926754;-0.377717850170919;21.90613107;20.26493134;0.712;0.691;0.839;0.622;214.461;NA;70.7;1.48138056312443;11.01;0.00281244461034793;0.00260173723712928;0.328557845364021;0.394978722640463;-0.0541702085153054;0.0939301723547918;0.120498523265369;-0.0591610491969389;4;5;5;1;4;5;4;5;5;1;1;4;2;1;4;2;1;NA;2;1;NA;NA;NA;4;NA;NA;4;Até 20 mil;FALSE
ITABERA;2018;2016;365;534323638;17858;3658931;98608.64;0;0.069348;0.06436016;135942.42525178;27188.485050356;17.4985524799852;988633890;0.000504062240529632;0.000432793220739399;8.26132481897703e-05;0.00553755355670408;0;0.0644082842547238;3521705;NA;1148;0;0.480985847694233;0.444517184942717;0.447312098703261;0.928297946397494;NA;NA;0;0.00155038759689922;0.00155038759689922;0;0.076564357962203;0.076564357962203;0.0378046680397224;0.0589249923884316;0.0589249923884316;0.0434211164194393;20.8166890184546;20.8166890184546;10.2785165183166;16.0208127464521;16.0208127464521;11.8055437463969;3.31813653846942;3.31813653846942;-7.22003596166856;-1.47773973353307;-1.47773973353307;-5.69300873358827;0.189623486986406;0.189623486986406;-0.41260761253977;-0.0844492557440568;-0.0844492557440568;-0.325341695554527;62.96310115;55.72536759;0.693;0.652;0.803;0.636;1100.247;NA;67.98;0.69010863350486;17.49;0.00352576442770747;0.00312047080244148;0.0526996999490935;0.0526996999490935;-0.114670907718918;-0.0234699324928831;-0.0234699324928831;-0.0904181755600878;1;1;5;4;3;5;3;4;4;4;4;5;5;5;4;5;5;NA;NA;NA;NA;NA;NA;4;4;4;4;Até 20 mil;TRUE
ITAI;2018;2016;366;531886874;24008;9222052;107604.12;140.74;0;0.08162613;135942.42525178;27188.485050356;22.1929081522342;1006533645;0.000513188561912598;0.000581840051714161;0.000208220289121322;0.00604271164699171;0.025638830239756;0.0816556780778998;3521804;NA;1581;1581;0.352941176470588;0.5;0.461538461538462;0.81447963800905;5.8;6.3;1287.69230769231;0.00113765430949411;0.00136029507939415;0.000786968308979447;0.0669304998807975;0.0724965191282985;0.058163349867931;0.0576592366076162;0.0598856443066166;0.0541523766024696;18.1973889542192;19.7107052652259;15.8137336836287;15.6766729252111;16.2819994496138;14.7232108169749;-3.99551919801498;-2.48220288700824;-6.37917446860547;-6.51623522702302;-5.91090870262033;-7.46969733525921;-0.180035855175328;-0.111846670566172;-0.287442025391489;-0.293617906329551;-0.266342232485889;-0.336580374416015;92.17500744;92.70969876;0.713;0.692;0.83;0.63;1092.884;NA;78.52;0.644638403990025;16.04;0.00383934552815728;0.00386161690936355;-0.043347099273258;-0.0269292398877645;-0.0692072031863724;-0.070694165457645;-0.0641270217034476;-0.0810382070228907;1;2;4;5;2;4;2;3;3;5;5;4;5;5;4;NA;NA;NA;NA;NA;NA;4;3;3;5;5;4;20 mil a 50 mil;FALSE
ITAJOBI;2018;2016;367;439367329;14556;4885711;40150.6;0;0;0.04599152;135942.42525178;27188.485050356;12.5043975396315;800995664;0.000408393514661287;0.00035276840189734;0.000110312125434038;0.00225473242338402;0;0.046040429430044;3521903;NA;777;777;0.735294117647059;0.3;0.41025641025641;1.14555052790347;7.1;7.5;890.092760180995;0.00237011314477939;0.00191322983851825;0.000543976841462863;0.0898823422190813;0.0784602595625527;0.0442289346361681;0.0590160303846923;0.0544471973220809;0.040754667351527;24.4376471771447;21.3321559416352;12.0251772814863;16.0455645984556;14.8033681042518;11.0805766401922;11.9332496375132;8.82775840200367;-0.479220258145192;3.54116705882413;2.2989705646203;-1.42382089943925;0.954324236708882;0.705972308863737;-0.038324138098325;0.283193736251646;0.183852965113587;-0.113865613671237;68.43123363;61.94588441;0.73;0.727;0.832;0.644;502.066;NA;83.42;1.40665584415584;12.32;0.00470123891384996;0.00425569417491069;0.174383085098757;0.129001888958109;-0.00700294635540669;0.0517478185176497;0.0335953400613903;-0.020806594064016;2;5;4;1;3;4;3;2;2;2;3;3;2;3;3;3;3;NA;3;4;NA;NA;NA;1;NA;NA;2;Até 20 mil;FALSE
ITAJU;2018;2016;368;71740029;3246;676019;15551.2;25.08;0;0.0143755;135942.42525178;27188.485050356;3.90848066841393;136132006;6.94079017988685e-05;7.86676444461915e-05;1.52635087756507e-05;0.000873306871193198;0.00456886359537503;0.0143791250634583;3522000;NA;244;244;0.676470588235294;0.800000000000001;0.538461538461539;1.21493212669683;6.9;6.7;296.443438914027;0.00218050409319704;0.00202910682676293;0.000181170292341273;0.0597181949648411;0.0559332633039885;0.00973484994344697;0.028032137894402;0.026518165230061;0.00803879988584439;16.2364725103583;15.2074069315812;2.64675822154867;7.62151362071468;7.20988738920384;2.18562790519084;12.3279918419443;11.2989262631672;-1.26172244686526;3.71303295230075;3.30140672078991;-1.72285276322309;3.15416472225948;2.89087428638924;-0.322816601617546;0.949993940690901;0.844677766342806;-0.440798588859908;20.07178035;18.33239011;0.705;0.696;0.823;0.613;230.355;NA;72.74;0.892230576441103;15.96;0.0061835429297597;0.00564768641712877;0.614195234651636;0.562925962029434;-0.0628605148553879;0.184987723438332;0.164480014389452;-0.0858345763644773;3;2;5;3;5;5;5;1;1;1;1;4;1;1;5;1;1;NA;1;1;NA;NA;NA;4;NA;NA;4;Até 20 mil;FALSE
ITANHAEM;2018;2016;369;448828780;87057;79916680;4661.7;0;1.568683;0.08325892;135942.42525178;27188.485050356;22.6368390172879;904732643;0.000461284574323945;0.00210984877466177;0.00180440038889568;0.00026178652717741;0;0.0832372134390319;3522109;NA;7742;7727;0.470588235294118;0.4;0.435897435897436;0.906485671191554;6.2;6.5;7004.41478129714;0.00151687241265881;0.00151395804206645;0.00428072173989036;0.0725181533907661;0.0724452941259571;0.141614386571555;0.0806491778563953;0.0806200341504717;0.108287671128711;19.7165872934427;19.6967779631223;38.5028063221606;21.9272896647211;21.9193659325929;29.4417772762082;-2.92025172384518;-2.94006105416559;15.8659673048727;-0.70954935256681;-0.717473084694973;6.80493825892034;-0.129004395075433;-0.12987948767583;0.700891466902945;-0.0313448954611076;-0.0316949325012664;0.300613449330243;398.63231508;376.05954973;0.745;0.716;0.823;0.701;601.711;Baixada Santista;99.06;0.846600813480535;17.21;0.00457898061132361;0.00431969341615264;-0.00732567735573351;-0.00737537059326353;0.0398010063526551;-0.00177995944062993;-0.00179983673564193;0.0170707140427255;1;1;3;3;1;1;1;2;2;5;5;1;5;5;1;NA;NA;1;NA;NA;1;3;4;NA;3;3;NA;50 mil a 100 mil;FALSE
ITAOCA;2018;2016;750;8417804;3228;802740;10997.2;0;0;0.00656267;135942.42525178;27188.485050356;1.7842905518542;13008512;6.63248526173487e-06;7.82314098189483e-05;1.8124681458015e-05;0.000617568439984428;0;0.00656518112857999;3522158;NA;248;40;0.480985847694233;0.444517184942717;0.447312098703261;0.928297946397494;NA;NA;37.1319178558998;0.00155038759689922;0.00155038759689922;2.26930318909722e-05;0.0392571263171107;0.0392571263171107;0.00106476219190442;0.0170245166900043;0.0170245166900043;0.00174757103992173;10.673417919927;10.673417919927;0.289492709367776;4.62870817515717;4.62870817515717;0.47513809093347;8.88912736807282;8.88912736807283;-1.49479784248642;2.84441762330297;2.84441762330297;-1.30915246092073;4.9818833366771;4.9818833366771;-0.837754726063565;1.59414486634316;1.59414486634316;-0.73371035875311;15.98758607;14.73558004;0.68;0.627;0.787;0.637;183.015;NA;54.52;0.794248884481904;20.17;0.00495278378872367;0.00456492566294919;0.556001846004312;0.556001846004312;-0.0934974070470428;0.177914139811287;0.177914139811287;-0.0818855614092546;4;1;5;3;5;5;5;2;2;1;1;5;1;1;5;1;1;NA;1;1;NA;NA;NA;5;NA;NA;5;Até 20 mil;TRUE
ITAPECERICA DA SERRA;2018;2016;370;2243850719;152614;45889776;245;0;0;0.22585457;135942.42525178;27188.485050356;61.4064359999958;4373467338;0.00222984440203183;0.00369863952233859;0.0010361232431169;1.37584355832562e-05;0;0.225873155060953;3522208;NA;12316;11279;0.352941176470588;0.399999999999999;0.435897435897436;0.788838612368024;5.8;6.3;8897.31070889894;0.00113765430949411;0.00131747097504285;0.00543755796413441;0.19567968788974;0.200175104528458;0.303177279255747;0.227438175384353;0.22923634203984;0.270437211930756;53.2023426884851;54.4245783692543;82.4293092465249;61.8369943131772;62.3258885854849;73.5277809363931;-8.2040933115107;-6.98185763074149;21.022873246529;0.430558313181358;0.91945258548904;12.1213449363973;-0.133603150515221;-0.11369911829343;0.342356186353666;0.00701161541408114;0.0149732283027972;0.197395350161636;429.61496944;390.3212777;0.742;0.699;0.852;0.687;150.742;São Paulo;99.17;0.394648829431438;17.94;0.00281504298059156;0.00255757189838416;-0.0190963860551802;-0.0162514300650238;0.048934219573243;0.00100219578880733;0.00214017818486991;0.0282144380401766;4;1;3;5;1;1;1;5;5;5;5;1;4;4;1;NA;NA;1;5;5;1;4;4;NA;NA;NA;NA;150 mil a 250 mil;FALSE
ITAPETININGA;2018;2016;371;2692634277;144377;42538057;144698.52;0;0;0.28557365;135942.42525178;27188.485050356;77.643149138006;5361001231;0.00273334580102244;0.00349901370986069;0.000960446387333239;0.0081258174139286;0;0.285501918478145;3522307;NA;9737;8458;0.470588235294118;0.2;0.384615384615385;0.855203619909502;6.2;6.4;7233.31221719457;0.00151687241265881;0.00142830983336385;0.00442061154662592;0.242922745393153;0.240708680910779;0.315516223742331;0.266308446544863;0.265422820751913;0.295345837884534;66.0470143151318;65.4450437243363;85.7840813236314;72.4052321766853;72.1644439403671;80.3000589800851;-11.5961348228742;-12.1981054136697;8.14093218562539;-5.23791696132072;-5.4787051976389;2.6569098420791;-0.149351680755024;-0.157104722684397;0.104850618193698;-0.0674614182895988;-0.0705626350613476;0.0342195012898898;446.18574403;418.6953783;0.763;0.728;0.864;0.705;1789.35;Sorocaba;90.77;0.666868198307134;16.54;0.00309042121688358;0.0029000143949521;-0.0259894785479621;-0.0273386265179497;0.0182456124933432;-0.0117393194009546;-0.0122789785889496;0.00595471701556754;1;2;2;4;1;3;1;5;5;5;5;1;5;5;1;NA;NA;3;NA;NA;4;4;5;NA;3;4;NA;100 mil a 150 mil;FALSE
ITAPEVA;2018;2016;372;1184701206;87753;22430097;162362;0;0.105015;0.15351002;135942.42525178;27188.485050356;41.7370488384985;2382004341;0.00121448238546199;0.00212671651358184;0.000506438402468268;0.00911774333946384;0;0.153459248196207;3522406;NA;6219;6219;0.558823529411765;0.8;0.538461538461538;1.0972850678733;6.5;6.7;6824.01583710407;0.00180128599003234;0.00183261975973933;0.00417047160388721;0.136118328660458;0.136901672903133;0.19534796900683;0.136949091235917;0.137262428932987;0.160640947374465;37.0085114386431;37.2214908709556;53.112153349596;37.2343831972756;37.3195749702006;43.6758399616567;-4.72853739985544;-4.51555796754293;11.3751045110975;-4.50266564122293;-4.41747386829792;1.93879112315824;-0.113293525331715;-0.108190638610216;0.272542137684757;-0.107881744553766;-0.105840589865166;0.0464525206528231;322.91156499;300.03753166;0.732;0.702;0.803;0.697;1826.258;NA;84.28;0.569710224166211;18.29;0.00367977807015145;0.00341911423723405;-0.0146434439410737;-0.0139838843111202;0.0352266866361685;-0.0139439590569089;-0.0136801352049275;0.00600409317398799;1;1;3;5;1;4;1;4;4;5;5;1;5;5;1;NA;NA;1;NA;NA;4;3;3;NA;4;5;NA;50 mil a 100 mil;FALSE
ITAPEVI;2018;2016;373;9945519889;200769;79237443;177.6;0;0.131036;0.76401389;135942.42525178;27188.485050356;207.723802265293;17792131064;0.00907144852976536;0.00486568832649952;0.00178906422244141;9.97346187586244e-06;0;0.765415233198294;3522505;NA;18201;18201;0.352941176470588;0.6;0.487179487179487;0.840120663650075;5.8;5.9;15291.036199095;0.00113765430949411;0.00140311918374544;0.00934505924145096;0.708799997469755;0.715436619326038;0.913985120768676;0.757028947464691;0.759683596207204;0.839102996784259;192.711981348988;194.516378290232;248.49870792267;205.824702208305;206.546460984803;228.139392837778;-15.0118209163053;-13.2074239750611;40.7749056573765;-1.89910005698852;-1.17734128049079;20.4155905724842;-0.0722681789597373;-0.0635816590637662;0.196293853726503;-0.00914242872640609;-0.00566782076801751;0.09828238434809;744.99420563;655.06255397;0.735;0.687;0.855;0.677;82.658;São Paulo;100;0.321372854914197;19.23;0.00371070337367821;0.00326276742908517;-0.0201502519118396;-0.0177282237569785;0.0547318426764077;-0.0025491474197206;-0.00158033615777613;0.0274036904155783;5;1;3;5;1;1;1;4;4;5;5;1;4;4;1;NA;NA;2;NA;NA;2;2;2;NA;1;1;NA;150 mil a 250 mil;FALSE
ITAPIRA;2018;2016;374;2279178424;68537;32245363;37545.4;6.74;0;0.20563192;135942.42525178;27188.485050356;55.90820382796;4397877929;0.00224229032090692;0.00166101181374265;0.000728052585984331;0.00210843251978607;0.00122783654835836;0.205687471924838;3522604;NA;3300;2956;0.441176470588235;0.399999999999999;0.435897435897436;0.877073906485671;6.1;6.6;2592.63046757164;0.00142206788686763;0.00146483627531055;0.00158447635563649;0.20372347123971;0.204792680950783;0.207783682958931;0.204975232073439;0.205402915957869;0.206599316761128;55.3893255220749;55.6800274445269;56.4932355783682;55.7296603292196;55.8459410982004;56.1712243517369;-0.518878305885139;-0.228176383433137;0.585031750408177;-0.178543498740403;-0.0622627297596026;0.263020523776923;-0.00928089744184635;-0.00408126836153203;0.0104641485569529;-0.00319351162290627;-0.00111365999078054;0.00470450677661344;275.03643383;251.47010191;0.762;0.75;0.852;0.692;518.416;NA;92.76;1.08045112781955;13.3;0.00401296283511096;0.0036691145207698;-0.00188658025651197;-0.000829622389498306;0.00212710637009563;-0.000649163080883898;-0.000226379934078433;0.00095631156975914;2;5;2;2;1;2;1;3;3;5;5;2;4;4;2;NA;NA;5;NA;NA;5;1;1;NA;1;1;NA;50 mil a 100 mil;FALSE
