municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;log_matriculas_rede_municipal;nota_X_matriculas_publica;nota_X_log_matriculas_publica;evolucao_X_matriculas_publica;evolucao_X_log_matriculas_publica;evolucao_e_nota_X_matriculas_publica;evolucao_e_nota_X_log_matriculas_publica;nota_X_matriculas_municipal;nota_X_log_matriculas_municipal;evolucao_X_matriculas_municipal;evolucao_X_log_matriculas_municipal;evolucao_e_nota_X_matriculas_municipal;evolucao_e_nota_X_log_matriculas_municipal;share_evolucao;share_evolucao_e_nota;share_evolucao_e_nota_X_log_matriculas_municipal;share_evolucao_e_nota_X_log_matriculas_publica;share_evolucao_e_nota_X_matriculas_municipal;share_evolucao_e_nota_X_matriculas_publica;share_evolucao_X_log_matriculas_municipal;share_evolucao_X_log_matriculas_publica;share_evolucao_X_matriculas_municipal;share_evolucao_X_matriculas_publica;share_nota;share_nota_X_log_matriculas_municipal;share_nota_X_log_matriculas_publica;share_nota_X_matriculas_municipal;share_nota_X_matriculas_publica;nota_ideb_2015;nota_ideb_2017;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;share_rcl_2017;ind_secretaria;transf_secretaria;var_transf_secretaria;var_perc_transf_secretaria;var_transf_perc_rc2017_secretaria;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_secretaria;quintil_ben_var_perc_transf_secretaria;quintil_prej_var_perc_transf_secretaria;faixa_pop;nota_imputada
SANTA RITA D'OESTE;2018;2016;620;64536181;2543;385297;17812;9,87;0;0,01245696;135942,42525178;27188,485050356;3,38685870732883;119165870;6,07575929112271e-05;6,16302587266374e-05;8,69943617077609e-06;0,00100026634534269;0,00179803363980668;0,0124628586552833;3547403;NA;116;116;0,588235294117647;0,199999999999999;0,384615384615384;0,972850678733031;4,75359019110636;68,235294117647;2,79622952418021;44,6153846153846;1,82830391965629;112,850678733032;4,62453344383651;68,235294117647;2,79622952418021;44,6153846153846;1,82830391965629;112,850678733032;4,62453344383651;0,00133308024444895;0,00162479690038745;0,0011472464570099;0,00112043462903629;6,8968267713639e-05;5,12875386982729e-05;0,000938543598660174;0,00091642011234211;5,3798559714072e-05;3,87897546816178e-05;0,00189609051582351;0,00134242893270913;0,00131130871988812;8,4557920365489e-05;6,49755965061038e-05;6,6;6,1;20,70979163;17,46216397;0,761;0,711;0,839;0,74;209,8;NA;69,72;5,35;6,06;7,47;7,16;6,72;12,54;14,71;14,94;11,36;9,82;0,000106410853858835;0,0073702143641007;2,00384963056271;-1,38300907676612;-0,408345666671427;-0,0792003258669502;1,85626643295355;11,41;0,00814384255996854;0,00686675736138419;3;4;1;5;2;1;5;5;5;1;1;5;NA;5;Até 20 mil;FALSE
SANTA RITA DO PASSA QUATRO;2018;2016;621;356008770;26478;11352042;56829,8;0;0,161093;0,04883686;135942,42525178;27188,485050356;13,2780023801633;664786120;0,000338946079544371;0,000641701136674757;0,000256312311767206;0,00319138425514013;0;0,0488639713401989;3547502;NA;1079;1079;0,441176470588235;0,0999999999999996;0,358974358974359;0,800150829562594;6,98378996525813;476,029411764706;3,08108380820212;387,333333333333;2,5070015259901;863,362745098039;5,58808533419222;476,029411764706;3,08108380820212;387,333333333333;2,5070015259901;863,362745098039;5,58808533419222;0,00124420822815236;0,00133636396225666;0,00138628278484295;0,00135388453656519;0,000527640893315026;0,000392374691025248;0,00128694699428945;0,00125661089241749;0,000467058070713087;0,000336757490931332;0,00142206788686763;0,0014791833118366;0,00144489285642101;0,000589900836687689;0,00045328880579797;6,1;6,6;88,17732956;71,89767996;0,775;0,764;0,887;0,686;754,141;Ribeirão Preto;89,51;5,48;6,72;7,2;7,71;7,53;14,33;14,5;12,78;9,1;9,23;0,000438129748876297;0,0378110909854136;10,2802628199457;-2,99773956021761;-0,225767361263324;-0,041694524244529;1,50245901639344;12,2;0,00333021110204698;0,00271537427147065;1;1;2;5;1;1;2;3;2;5;4;4;NA;3;20 mil a 50 mil;FALSE
SANTA ROSA DE VITERBO;2018;2016;622;439743133;23862;6924381;21565,2;0;0;0,05156058;135942,42525178;27188,485050356;14,0185405851768;940961422;0,000479756083038251;0,000578301704182077;0,000156342277597891;0,00121103434710219;0;0,0514949740883685;3547601;NA;1359;1359;0,382352941176471;0,7;0,512820512820513;0,895173453996984;7,21450441415114;519,617647058824;2,75848698188132;696,923076923077;3,69974585341084;1216,5407239819;6,45823283529216;519,617647058824;2,75848698188132;696,923076923077;3,69974585341084;1216,5407239819;6,45823283529216;0,00177744032593194;0,00149506505485264;0,00160214750932524;0,00156470437481312;0,000743484286298488;0,000552884396972475;0,00189923171418954;0,00185446274777851;0,00084037060518878;0,000605922719681823;0,00123245883528528;0,0013243092896906;0,00129360912677557;0,000643915853059093;0,000494794768738507;5,9;6;82,88750022;66,74345935;0,77;0,746;0,868;0,704;288,576;Ribeirão Preto;95,33;6,24;8,21;8,29;8,74;8,49;14,83;14;10,76;7,43;6,72;0,000406720983214196;0,052176491423676;14,1859975705264;0,167456985349592;0,0119453936258286;0,00250896472823583;0,979238754325259;14,45;0,00347361915262761;0,00279706057120107;3;3;2;4;1;2;2;2;2;5;4;2;5;NA;20 mil a 50 mil;FALSE
SANTA SALETE;2018;2016;782;20437567;1447;173282;7342,5;0;0;0,00635222;135942,42525178;27188,485050356;1,72707238506572;39731127;2,02572065321242e-05;3,506841697894e-05;3,91245117025158e-06;0,000412331890898198;0;0,00635277023951196;3547650;NA;90;19;0,480985847694233;0,444517184942717;0,447312098703261;0,928297946397494;2,94443897916644;43,288726292481;2,16434476874651;40,2580888832935;2,01281930740066;83,5468151757744;4,17716407614717;9,13873110619043;1,41623347837831;8,49892987536195;1,31708317927463;17,6376609815524;2,73331665765294;0,00155038759689922;0,00155038759689922;0,000678076586419286;0,00101204572070279;1,07791901482118e-05;3,79697363325719e-05;0,000676112966515751;0,00100890671183336;1,02482627987411e-05;3,50014105043764e-05;0,00155038759689922;0,000679912997272183;0,00101498254830622;1,13248152163972e-05;4,12207619123603e-05;NA;NA;14,56228326;12,81681748;0,772;0,712;0,864;0,748;79,192;NA;56,6;4,84;6,84;7,12;6,57;7,67;13,48;14,93;14,24;10,44;9,12;7,81030629504297e-05;0,00218732388535381;0,594700227572288;-1,13237215749344;-0,655659929071441;-0,0883504941269895;1,67465753424658;11,68;0,010063775577056;0,00885751035245335;5;5;2;5;1;1;5;5;5;1;1;5;NA;5;Até 20 mil;TRUE
SANTANA DA PONTE PENSA;2018;2016;624;31876766;1641;247125;10669,7;0,6;0;0,00748147;135942,42525178;27188,485050356;2,03409835249687;51422463;2,62181199486618e-05;3,9770056850339e-05;5,57971685142381e-06;0,00059917706180681;0,000109302956827154;0,00749044429704228;3547205;NA;67;20;0,480985847694233;0,444517184942717;0,447312098703261;0,928297946397494;2,99573227355399;32,2260517955136;2,02239764383145;29,9699106131185;1,88080987998188;62,1959624086321;3,90320752381333;9,61971695388466;1,44090482706034;8,94624197406521;1,34002729043653;18,5659589279499;2,78093211749686;0,00155038759689922;0,00155038759689922;0,000689888949389143;0,000945671369254361;1,13465159454861e-05;2,82663592698035e-05;0,000687891122448379;0,00094273823021239;1,07876450513064e-05;2,60566055977024e-05;0,00155038759689922;0,000691757351247173;0,000948415586955386;1,19208581225234e-05;3,06865672014238e-05;NA;NA;14,08516819;12,97012558;0,773;0,751;0,84;0,733;129,888;NA;66,85;4,69;5,79;5,97;7,74;5,67;12,55;16,15;14,69;12;10,69;7,90372911395879e-05;0,00270514476639223;0,73548788040104;-1,29861047209583;-0,638420689197145;-0,100123199585538;2,16507633587786;10,48;0,00858328347958562;0,00790379377209019;4;5;2;5;1;1;5;5;5;1;1;5;NA;5;Até 20 mil;TRUE
SANTANA DE PARNAIBA;2018;2016;623;7753549371;108813;245893086;963;9,27;0,099425;0,65780178;135942,42525178;27188,485050356;178,846338616276;15254554560;0,00777764653586286;0,00263711102745639;0,00555190205605586;5,40790753741865e-05;0,00168873068297953;0,6577475931242;3547304;NA;9306;9306;0,323529411764706;0,5;0,461538461538462;0,785067873303168;9,13841463240459;3010,76470588235;2,95654591048384;4295,07692307692;4,21772983034058;7305,84162895928;7,17427574082442;3010,76470588235;2,95654591048384;4295,07692307692;4,21772983034058;7305,84162895928;7,17427574082442;0,00159969629333874;0,00131117331263825;0,00177978222565188;0,00173818766279828;0,00446493762373826;0,00332030466697607;0,00216513419382068;0,00211409733545614;0,00517913168999125;0,00373424955586691;0,00104284978370293;0,00141939448703875;0,00138649005728656;0,00373097244660933;0,0028669361689413;5,7;6,6;1098,73312949;889,93997226;0,814;0,876;0,849;0,725;179,949;São Paulo;100;8,07;9,39;8,88;9;8,86;16,41;14,17;10,23;4,84;2,72;0,00542311207786088;0,699307874037527;190,131216788655;11,2848781723798;0,0630981783562933;0,0126804936559057;0,43298969072165;17,46;0,0100974435912069;0,00817861810868187;5;4;1;1;1;5;1;1;1;1;1;1;4;NA;50 mil a 150 mil;FALSE
SANTO ANASTACIO;2018;2016;625;175664500;20475;4990544;52016,8;0;0;0,03287373;135942,42525178;27188,485050356;8,9378691665444;360816941;0,000183965163991605;0,000496216888489147;0,000112679099462102;0,00292110119202906;0;0,032859646280917;3547700;NA;712;712;0,5;0,6;0,487179487179487;0,987179487179487;6,56807791141198;356;3,28403895570599;346,871794871795;3,1998328286366;702,871794871795;6,48387178434259;356;3,28403895570599;346,871794871795;3,1998328286366;702,871794871795;6,48387178434259;0,00168856830963534;0,00164872801752494;0,00160850797656303;0,00157091619417113;0,000429557452922035;0,000319435955406977;0,00164260579754384;0,00160388605459337;0,00041826834242067;0,000301579196168348;0,00161167693844998;0,00157661911232988;0,00154006989835073;0,000441159081079258;0,000338993370737017;6,3;6,2;52,99337967;50,10477751;0,753;0,725;0,854;0,689;552,876;NA;93,19;6,21;7,93;8,31;7,75;7,37;14,09;15,37;11,04;8,29;7,28;0,000305328260942108;0,0235761697440807;6,41000338631592;-2,52786578022847;-0,282826447011621;-0,0504515917613636;1,1011315417256;14,14;0,00258819925128205;0,00244711978070818;1;2;2;4;2;2;2;2;3;5;5;4;NA;4;20 mil a 50 mil;FALSE
SANTO ANDRE;2018;2016;626;11674636785;676407;633836867;0,1;8,91;0,218874;1,14838254;135942,42525178;27188,485050356;312,227815208799;22175665176;0,0113064255503617;0,0163928975283164;0,0143110986256088;5,61568799316579e-09;0,00162314890888323;1,14895823931895;3547809;NA;31204;17921;0,470588235294118;0,600000000000001;0,487179487179487;0,957767722473605;9,79372848854339;14684,2352941177;4,86978897445092;15201,9487179487;5,04148025239631;29886,1840120664;9,91126922684723;8433,41176470588;4,60881340637336;8730,74358974359;4,7713036226237;17164,1553544495;9,38011702899706;0,00168856830963534;0,00159960625076904;0,00232700361205034;0,00240130802259887;0,010489808965745;0,0135824510430163;0,00244930638945379;0,00252699447263675;0,0105277906805068;0,0132169624118499;0,00151687241265881;0,00221262396690673;0,00228371694490446;0,010450775799103;0,0139827483681135;6,2;6,4;2503,65688401;2329,1936094;0,815;0,819;0,861;0,769;175,782;São Paulo;100;6,11;7,07;7,32;8,48;8,99;16,14;14,68;11,86;7,29;6,16;0,0141936292205596;1,12801673192121;306,690660523913;-5,53715468488571;-0,0177343414493126;-0,00237728399328387;1,02048558421851;13,18;0,00370140593460742;0,0034434794574864;5;4;1;5;1;2;1;1;1;4;4;2;NA;1;Mais de 500 mil;FALSE
SANTO ANTONIO DA ALEGRIA;2018;2016;627;95512864;6304;1091805;22031,5;0;0;0,0167217;135942,42525178;27188,485050356;4,54637690466538;200994112;0,000102478322311998;0,000152779060563398;2,4651341454603e-05;0,00123722030021432;0;0,0167101730847504;3547908;NA;473;473;0,705882352941177;0,5;0,461538461538462;1,16742081447964;6,15909538849193;333,882352941176;4,34759674481784;218,307692307692;2,8426594100732;552,190045248869;7,19025615489103;333,882352941176;4,34759674481784;218,307692307692;2,8426594100732;552,190045248869;7,19025615489103;0,00159969629333874;0,00194975628046494;0,00178374661982097;0,00174205940673181;0,00033746886857122;0,000250955232458101;0,00145925399153378;0,0014248562440425;0,000263241918049201;0,000189802282390399;0,00227530861898821;0,00208721766490416;0,00203883174565515;0,00041375065171941;0,000317932315317797;7;7,2;26,12898803;24,55512427;0,702;0,69;0,83;0,604;310,311;Ribeirão Preto;74,06;6,44;7,95;8,11;8,9;8,09;14,21;12,83;11,8;8,52;7,18;0,000149633902457308;0,0148268516567112;4,0311963461234;-0,515180558541985;-0,113316728758964;-0,0209805722372744;1,09103544127867;14,39;0,00414482678140863;0,00389516565196701;3;3;2;4;5;2;4;5;4;3;3;3;NA;2;Até 20 mil;FALSE
SANTO ANTONIO DE POSSE;2018;2016;630;605036122;20650;9097941;11053,5;0;0,10506;0,05908494;135942,42525178;27188,485050356;16,0643000789118;1188677356;0,000606055869005461;0,000500458058476234;0,000205418046377176;0,00062073007232458;0;0,0590815564472642;3548005;NA;1608;1608;0,294117647058823;0,5;0,461538461538462;0,755656108597285;7,38274644973891;472,941176470588;2,17139601462909;742,153846153846;3,40742143834104;1215,09502262443;5,57881745297013;472,941176470588;2,17139601462909;742,153846153846;3,40742143834104;1215,09502262443;5,57881745297013;0,00159969629333874;0,00126205154588235;0,00138398362450058;0,00135163910895933;0,000742600751353239;0,000552227365352022;0,00174916956886119;0,00170793788918225;0,000894911214002356;0,000645247505462497;0,000948045257911755;0,00104245549558811;0,00101828927264052;0,000586073861843562;0,000450348099921616;5,6;5,7;91,36197897;86,63208615;0,702;0,718;0,838;0,576;154,133;Campinas;91,21;7,48;8,81;8,35;9,14;9,09;15,86;13,58;10,01;5,71;5,04;0,000527918205019215;0,0623598133055598;16,954688518012;0,890388439100228;0,0554265317957471;0,0102778136677738;0,659914057704113;16,29;0,00442430890895884;0,00419525840920097;4;4;2;2;5;4;2;2;2;2;2;2;4;NA;20 mil a 50 mil;FALSE
SANTO ANTONIO DO ARACANGUA;2018;2016;760;281354712;7626;2588274;101792,14;183,78;0;0,05981449;135942,42525178;27188,485050356;16,2626536715967;520144036;0,000265199252055061;0,000184818070408705;5,84393972843788e-05;0,00571632898396651;0,0334794956761572;0,0598394850416963;3548054;NA;489;489;0,558823529411765;1;0,58974358974359;1,14856711915535;6,19236248947487;273,264705882353;3,46043786176537;288,384615384615;3,65190608353646;561,649321266968;7,11234394530183;273,264705882353;3,46043786176537;288,384615384615;3,65190608353646;561,649321266968;7,11234394530183;0,00204405637482173;0,00191826796844193;0,00176441829027279;0,00172318279167244;0,000343249869519711;0,000255254213999751;0,00187467359270095;0,00183048351390423;0,000347742759255269;0,000250728948795491;0,00180128599003234;0,00166130564937722;0,00162279323050001;0,000338632602636103;0,000260210459973366;6,5;6,7;47,21261697;45,07231019;0,757;0,71;0,84;0,728;1308,432;NA;78,3;6,64;8,23;8,39;8,44;8,27;16,84;15,12;10,32;6,61;4,86;0,000274661434914252;0,0446277829378084;12,1336180923514;-4,12903557924533;-0,253896790931288;-0,0916091401092953;0,771351714862138;14,87;0,00619100668371361;0,0059103475203252;1;1;1;3;2;4;4;4;3;1;1;4;NA;3;Até 20 mil;FALSE
SANTO ANTONIO DO JARDIM;2018;2016;628;106486900;5943;1863810;9677,2;0;0;0,01456968;135942,42525178;27188,485050356;3,96127526868471;200319201;0,000102134213988118;0,000144030132761465;4,20820720884258e-05;0,00054344135847464;0;0,0145761016186605;3548104;NA;413;367;0,61764705882353;0,3;0,41025641025641;1,02790346907994;5,90536184805457;255,088235294118;3,72036468977005;169,435897435897;2,47115798685581;424,524132730015;6,19152267662586;226,676470588235;3,64742937673959;150,564102564103;2,42271255304803;377,240573152338;6,07014192978762;0,00142195226074555;0,00171674277149465;0,00150587057204171;0,00150008568380035;0,000230549156936543;0,000192934576293057;0,0012436779977392;0,00123864465616594;0,000181554679678753;0,000147311895940305;0,00199089504161469;0,0017510775431727;0,00174468748601372;0,000280899953558976;0,000242902305386827;6,7;7;22,39852932;20,80518302;0,714;0,703;0,835;0,62;109,956;NA;59,43;6,87;7,71;7,54;7,87;8,18;15,83;13,24;12,17;7,84;7,17;0,000126782527849985;0,0126859206195348;3,44910963114225;-0,512165637542454;-0,129293119716094;-0,0246172137515017;1,02949245541838;14,58;0,00376889270065623;0,00350078798923103;4;5;2;3;4;2;4;5;4;3;3;3;NA;2;Até 20 mil;FALSE
SANTO ANTONIO DO PINHAL;2018;2016;629;29225920;6486;2642075;6001,3;0;0,251987;0,00990073;135942,42525178;27188,485050356;2,69185849592611;56455811;2,87844093464948e-05;0,000157189877349969;5,9654144259891e-05;0,000337014283533858;0;0,00990110728158267;3548203;NA;545;545;0,5;0,5;0,461538461538462;0,961538461538462;6,30078579466324;272,5;3,15039289733162;251,538461538462;2,90805498215227;524,038461538462;6,05844787948389;272,5;3,15039289733162;251,538461538462;2,90805498215227;524,038461538462;6,05844787948389;0,00159969629333874;0,00160590391317364;0,00150296953176554;0,00146784424522484;0,000320264134105286;0,000238161109682989;0,00149282422835036;0,00145763515835049;0,00030331256942244;0,000218693961739466;0,00161167693844998;0,00151245759270037;0,00147739577227863;0,000337684970769938;0,000259482285184936;6,3;6,6;27,87265603;25,07705864;0,706;0,685;0,812;0,632;133,008;Vale do Paraíba e Litoral Norte;59,44;7,94;9,59;8,7;8,36;7,42;14,72;14,32;9,94;7,03;5,65;0,000152814463701916;0,00900060396414639;2,44712786323369;-0,244730632692422;-0,0909151179613638;-0,00975914425235087;0,723331431831147;17,53;0,00429735677304965;0,003866336515572;5;5;2;1;5;4;4;5;4;3;3;3;NA;2;Até 20 mil;FALSE
SANTO EXPEDITO;2018;2016;631;17335370;2803;134574;9768,5;0;0;0,00680833;135942,42525178;27188,485050356;1,8510817842289;30114294;1,53539936867914e-05;6,79314255645948e-05;3,0384818029884e-06;0,0005485684816124;0;0,00681168510018647;3548302;NA;209;209;0,264705882352941;0,2;0,384615384615385;0,649321266968326;5,34233425196481;55,3235294117647;1,41414730199069;80,3846153846154;2,05474394306339;135,70814479638;3,46889124505407;55,3235294117647;1,41414730199069;80,3846153846154;2,05474394306339;135,70814479638;3,46889124505407;0,00133308024444895;0,00108445746607256;0,000860556689441827;0,000840444970832567;8,29375220983804e-05;6,16756301872195e-05;0,0010547845759749;0,00102992104042003;9,69301636227677e-05;6,98884373142941e-05;0,00085324073212058;0,000678911454474188;0,000663172916340012;6,85575207790883e-05;5,26806452706816e-05;5,5;5,3;NA;13,51940922;0,732;0,664;0,828;0,714;94,465;NA;88,41;6,49;7,31;8,67;6,99;6,67;13,66;15,84;11,27;9,45;7,73;8,23845132389511e-05;0,0031802007647631;0,864648409498923;-0,98643337472998;-0,532895619812333;-0,072964236726461;1,24492753623188;13,8;NA;0,00482319272921869;4;5;2;4;3;1;5;3;NA;2;NA;5;NA;5;Até 20 mil;FALSE
SANTOPOLIS DO AGUAPEI;2018;2016;632;34210593;4277;396571;12105,7;0;0;0,00905107;135942,42525178;27188,485050356;2,46084881384726;65030133;3,31560903115712e-05;0,0001036541944844;8,953986409655e-06;0,000679818341388671;0;0,00905236754198935;3548401;NA;276;276;0,676470588235294;1,2;0,641025641025641;1,31749622926094;5,62040086571715;186,705882352941;3,80203587974984;176,923076923077;3,6028210677674;363,628959276018;7,40485694751724;186,705882352941;3,80203587974984;176,923076923077;3,6028210677674;363,628959276018;7,40485694751724;0,00222180040741492;0,00220040324416812;0,00183698442251003;0,00179405301049686;0,000222230470328928;0,000165259389930658;0,00184947623527864;0,0018058801122587;0,000213339116107527;0,000153821440978829;0,00218050409319704;0,00182530186597281;0,00178298768371138;0,000231367964862122;0,000177786675267563;6,9;7,1;18,31538878;16,88048852;0,74;0,68;0,83;0,719;128,026;NA;96,63;6,97;8,11;8,56;10,4;9,33;15,13;12,09;9,94;6,29;5,95;0,000102866242697838;0,00721516793064004;1,96169485418015;-0,49915395966711;-0,202838125145421;-0,0295698764331205;0,811671087533157;15,08;0,00428229805471125;0,00394680582651391;4;5;2;3;3;3;5;1;5;3;3;4;NA;3;Até 20 mil;FALSE
SANTOS;2018;2016;633;8174322582;419400;879845070;529,4;0;1,058798;0,87763382;135942,42525178;27188,485050356;238,615339947568;16447489243;0,00838587303426712;0,0101642668147667;0,0198655998531964;2,97294522358197e-05;0;0,877273772012756;3548500;NA;14904;14723;0,441176470588235;0,5;0,461538461538462;0,902714932126697;9,59716617586541;6575,29411764706;4,23943452012416;6878,76923076923;4,43510072874527;13454,0633484163;8,67453524886943;6495,44117647059;4,23404390111709;6795,23076923077;4,42946131193788;13290,6719457014;8,66350521305497;0,00159969629333874;0,00150766037966184;0,00214922776138875;0,00210167140137842;0,00812254415424249;0,0061145028313325;0,00227382467167369;0,00222305245008138;0,00819389166900292;0,00598057762525688;0,00142206788686763;0,00203270260401338;0,00198810841726711;0,00804922151858466;0,00626118291159679;6,1;6;2528,92712265;2292,34611753;0,84;0,861;0,852;0,807;281,033;Baixada Santista;99,93;5,37;6,3;6,57;7,31;7,94;14,78;14,39;13,1;9,26;9,91;0,0139690881453996;0,863022073295918;234,642627379333;-3,97271256823521;-0,0166490241956286;-0,00173303347947988;1,6426735218509;11,67;0,00602986915271817;0,00546577519678112;5;3;2;5;1;1;1;1;1;1;1;2;NA;1;250 mil a 500 mil;FALSE
SAO BENTO DO SAPUCAI;2018;2016;634;75843226;10468;2316317;14735;0;0,327485;0,01670731;135942,42525178;27188,485050356;4,54246448166663;152870863;7,79423308212492e-05;0,000253694670998994;5,2299010614626e-05;0,000827471625792979;0;0,0167037579896524;3548609;NA;572;572;0,529411764705882;0,300000000000001;0,41025641025641;0,939668174962293;6,3491389913798;302,823529411765;3,36130887778931;234,666666666667;2,60477497082248;537,490196078432;5,96608384861179;302,823529411765;3,36130887778931;234,666666666667;2,60477497082248;537,490196078432;5,96608384861179;0,00142195226074555;0,00156937747122695;0,00148005601876794;0,00144546623457289;0,000328485111058027;0,000244274554134747;0,00133713812486672;0,00130561891035917;0,000282968056611027;0,000204025192440325;0,00170648146424116;0,00161371527276157;0,00157630609489208;0,000375262219001325;0,000288357216218467;6,4;6,5;33,07998798;30,52322621;0,72;0,719;0,812;0,638;252,579;Vale do Paraíba e Litoral Norte;48,15;6,81;8,47;8,29;7,06;6,96;14,76;15,1;11,36;8,55;6,73;0,000186002294395616;0,0130386631325409;3,54501497655716;-0,997449505109476;-0,219583336124075;-0,0326783773853726;1;15,28;0,00316010584447841;0,00291586035632404;4;3;2;3;4;2;3;5;4;5;5;4;NA;3;Até 20 mil;FALSE
SAO BERNARDO DO CAMPO;2018;2016;635;25773863010;765463;856393849;11,9;79,21;1,139563;2,41403075;135942,42525178;27188,485050356;656,338389574747;53110736035;0,0270788983391819;0,0185511925818592;0,0193361059816732;6,68266871186729e-07;0,0144298120171314;2,41185780825334;3548708;NA;44649;44649;0,647058823529412;0,8;0,538461538461538;1,18552036199095;10,7065871896373;28890,5294117647;6,92779171094176;24041,7692307692;5,76508540980468;52932,2986425339;12,6928771207464;28890,5294117647;6,92779171094176;24041,7692307692;5,76508540980468;52932,2986425339;12,6928771207464;0,00186631234222853;0,00197998506000703;0,0031488275483111;0,00307523758686208;0,0323493751607186;0,0240562781322722;0,00295945545427619;0,00288969473954214;0,0289902814633021;0,0209025280990636;0,00208569956740586;0,00332593156324579;0,00324882975505735;0,0358014590089534;0,027510387493458;6,8;6,9;3690,18630043;3486,36720798;0,805;0,807;0,861;0,752;409,532;São Paulo;98,33;6,62;7,69;7,8;8,91;9,48;17,19;14,69;11,01;6,07;4,08;0,0212452083317938;2,76406697191127;751,507935439923;95,1695458651765;0,145000730380617;0,0272976253469059;0,709294199860238;14,31;0,00482085522151952;0,00455458618898627;5;2;1;4;1;4;1;1;1;2;2;1;2;NA;Mais de 500 mil;FALSE
