municipio;simulacao;nota_imputada;var_transf_total;var_transf_perc_cota2018;var_transf_perc_rc2018;var_transf_por_hab_abaixo_15anos;pop;receitas_correntes_2018
GUZOLANDIA;sim_10_evolucao_e_nota;FALSE;4,11973250823541;0,956125175005939;0,206456437681358;5530,20008574436;4754;19,954488
HERCULANDIA;sim_10_evolucao_e_nota;TRUE;1,6521584691373;0,228837445625428;0,0599382810047105;1188,18401704701;8696;27,56432853
HOLAMBRA;sim_10_evolucao_e_nota;FALSE;3,50544389001506;0,225929949604292;0,0390073745361933;1967,30328883884;11299;89,86618381
HORTOLANDIA;sim_10_evolucao_e_nota;FALSE;-1,16820519043472;-0,00732644655954472;-0,00155267603052296;-36,7873275920433;192692;752,38180243
IACANGA;sim_10_evolucao_e_nota;FALSE;-0,559194600351098;-0,0406643644872044;-0,0110692200872378;-388,905704166129;10013;50,51797651
IACRI;sim_10_evolucao_e_nota;TRUE;1,94609888254767;0,369238069366808;0,0878880716628246;2185,85357630906;6419;22,1429239
IARAS;sim_10_evolucao_e_nota;FALSE;1,45403600299001;0,209626486509208;0,0500884469449069;1642,99932721184;6376;29,02936888
IBATE;sim_10_evolucao_e_nota;FALSE;1,53613278497425;0,117826211544263;0,015315494271221;302,551721428439;30734;100,29926281
IBIRA;sim_10_evolucao_e_nota;FALSE;4,63130107528927;0,835577284201099;0,112830038582815;3331,08140349545;10896;41,04670293
IBIRAREMA;sim_10_evolucao_e_nota;FALSE;2,20680396211288;0,433264029521783;0,0768959704411557;2023,11521606982;6725;28,69856443
IBITINGA;sim_10_evolucao_e_nota;FALSE;-2,18831867709222;-0,0789980116692538;-0,0128913840489145;-301,363905108021;53158;169,75048364
IBIUNA;sim_10_evolucao_e_nota;FALSE;-2,17790798224594;-0,0676525288410994;-0,0106455691529382;-172,09506777106;71217;204,58351742
ICEM;sim_10_evolucao_e_nota;FALSE;0,851160290393951;0,0939637185329841;0,0239786568592008;755,9043935209;7462;35,49657912
IEPE;sim_10_evolucao_e_nota;FALSE;-0,492207185421741;-0,0442117139640158;-0,0124263481047077;-441,05519204684;7628;39,60996274
IGARACU DO TIETE;sim_10_evolucao_e_nota;FALSE;0,496182966850382;0,0890136022284291;0,0078911925311177;136,848523190576;23362;62,87807133
IGARAPAVA;sim_10_evolucao_e_nota;FALSE;0,253124014768893;0,0113369554138061;0,00262268908951457;63,6826117147412;27952;96,51316116
IGARATA;sim_10_evolucao_e_nota;FALSE;0,786649461913379;0,176153117514153;0,0192146321142189;521,840575000432;8831;40,94012611
IGUAPE;sim_10_evolucao_e_nota;FALSE;-5,08299197476059;-0,378210603427631;-0,0447467354312277;-979,121538928107;28841;113,59469972
ILHA COMPRIDA;sim_10_evolucao_e_nota;FALSE;3,14572362042696;0,682418147454091;0,0287143640119674;2075,97756904301;9025;109,55226517
ILHA SOLTEIRA;sim_10_evolucao_e_nota;FALSE;-1,64638741575828;-0,0389243202742785;-0,0125844900737515;-502,581002658682;25064;130,8267086
ILHABELA;sim_10_evolucao_e_nota;FALSE;-0,435952408818412;-0,0383039663653312;-0,000453967479336577;-92,4730765406026;28196;960,31638534
INDAIATUBA;sim_10_evolucao_e_nota;FALSE;-2,06820537481218;-0,0114037692807852;-0,0019040560288358;-70,0203990272864;201619;1086,21035489
INDIANA;sim_10_evolucao_e_nota;FALSE;2,35719401314208;1,03775925367206;NA;3592,18837723572;4825;NA
INDIAPORA;sim_10_evolucao_e_nota;FALSE;3,654981245285;0,786833555479771;0,162548607910568;7713,79183521019;3903;22,4854663
INUBIA PAULISTA;sim_10_evolucao_e_nota;FALSE;1,50186034217792;0,512338383920269;0,0884629465392584;2818,36261208429;3630;16,97728146
IPAUSSU;sim_10_evolucao_e_nota;FALSE;2,79429107379172;0,30500701731165;0,05406936218328;1327,15893836621;13663;51,67974914
IPERO;sim_10_evolucao_e_nota;FALSE;1,85569821075006;0,200818281798006;0,0196693654736835;390,311755584313;28300;94,34458947
IPEUNA;sim_10_evolucao_e_nota;FALSE;2,73270703604773;0,377015319984334;0,0830539999818425;2703,80872835903;6016;32,90277454
IPIGUA;sim_10_evolucao_e_nota;FALSE;2,90174069224162;0,877104894364107;4,00434607282495;4627,59548815627;4463;0,72464783
IPORANGA;sim_10_evolucao_e_nota;FALSE;-1,15664749555823;-0,178354366684995;-0,0468429327657844;-1327,9879541745;4299;24,69203842
IPUA;sim_10_evolucao_e_nota;FALSE;2,03369028256751;0,165519768685463;0,0336141507021632;862,291614012866;14148;60,50101639
IRACEMAPOLIS;sim_10_evolucao_e_nota;FALSE;3,97210931507811;0,203500260788025;0,0476678417497315;1365,82579057822;20029;83,32891042
IRAPUA;sim_10_evolucao_e_nota;FALSE;1,56497794454167;0,298368167700566;0,0639431946010936;1555,43921356449;7275;24,47450357
IRAPURU;sim_10_evolucao_e_nota;FALSE;2,63965644439261;0,769331236926754;0,120498523265369;3078,06923081354;7789;21,90613107
ITABERA;sim_10_evolucao_e_nota;TRUE;-1,47773973353307;-0,0844492557440568;-0,0234699324928831;-473,124374523173;17858;62,96310115
ITAI;sim_10_evolucao_e_nota;FALSE;-5,91090870262033;-0,266342232485889;-0,0641270217034476;-1534,94884046868;24008;92,17500744
ITAJOBI;sim_10_evolucao_e_nota;FALSE;2,2989705646203;0,183852965113587;0,0335953400613903;1281,9782469207;14556;68,43123363
ITAJU;sim_10_evolucao_e_nota;FALSE;3,30140672078991;0,844677766342806;0,164480014389452;6372,61422346283;3246;20,07178035
ITANHAEM;sim_10_evolucao_e_nota;FALSE;-0,717473084694973;-0,0316949325012664;-0,00179983673564193;-47,8873766185496;87057;398,63231508
ITAOCA;sim_10_evolucao_e_nota;TRUE;2,84441762330297;1,59414486634316;0,177914139811287;4368,71724066465;3228;15,98758607
ITAPECERICA DA SERRA;sim_10_evolucao_e_nota;FALSE;0,91945258548904;0,0149732283027972;0,00214017818486991;33,5824614076545;152614;429,61496944
ITAPETININGA;sim_10_evolucao_e_nota;FALSE;-5,4787051976389;-0,0705626350613476;-0,0122789785889496;-229,426940465229;144377;446,18574403
ITAPEVA;sim_10_evolucao_e_nota;FALSE;-4,41747386829792;-0,105840589865166;-0,0136801352049275;-275,231610299611;87753;322,91156499
ITAPEVI;sim_10_evolucao_e_nota;FALSE;-1,17734128049079;-0,00566782076801751;-0,00158033615777613;-30,4948450972727;200769;744,99420563
ITAPIRA;sim_10_evolucao_e_nota;FALSE;-0,0622627297596026;-0,00111365999078054;-0,000226379934078433;-6,83048317347082;68537;275,03643383
ITAPIRAPUA PAULISTA;sim_10_evolucao_e_nota;FALSE;1,57100110823602;0,560648142698557;0,0848869327216911;1810,00086206677;3880;18,50698403
ITAPOLIS;sim_10_evolucao_e_nota;FALSE;0,734371526574627;0,0256849445512929;0,00560528363644974;135,021427682398;40051;131,01415989
ITAPORANGA;sim_10_evolucao_e_nota;FALSE;2,08826603405218;0,285338335869126;0,045273156348395;863,098638594921;14549;46,12592102
ITAPUI;sim_10_evolucao_e_nota;FALSE;1,6281867969505;0,159222971435765;0,0323484797542569;875,926306547587;12173;50,33271453
ITAPURA;sim_10_evolucao_e_nota;FALSE;0,208498152260678;0,0398144412099206;0,00771814343438688;301,72511926667;4357;27,01402922
ITAQUAQUECETUBA;sim_10_evolucao_e_nota;FALSE;-0,927086606595367;-0,0101128680678137;-0,00144893498168149;-14,7301071500946;321770;639,84003307
ITARARE;sim_10_evolucao_e_nota;FALSE;-1,02333756914664;-0,0527792547451906;-0,00819999559109679;-120,343221030129;47934;124,79733163
ITARIRI;sim_10_evolucao_e_nota;FALSE;3,12806451695165;0,719915138413201;0,0683359878990815;997,478554079953;15471;45,77477568
ITATIBA;sim_10_evolucao_e_nota;FALSE;1,80593033188818;0,0257996536934292;0,00484274808805189;122,151695700256;101471;372,91436578
ITATINGA;sim_10_evolucao_e_nota;FALSE;-0,717539224397751;-0,0565391327030952;-0,0101265489848302;-223,682956420697;18052;70,85723137
ITIRAPINA;sim_10_evolucao_e_nota;FALSE;0,568838942240918;0,0463318880611922;0,007756262072533;288,979098935096;15524;73,33931434
ITIRAPUA;sim_10_evolucao_e_nota;FALSE;2,08805765356878;0,632549898301909;0,10059362448153;1989,12835484077;5914;20,75735579
ITOBI;sim_10_evolucao_e_nota;TRUE;2,6720132832837;0,671628527819076;0,135997748650087;2384,48919202066;7546;19,64748174
ITU;sim_10_evolucao_e_nota;FALSE;-2,39120086100823;-0,021941144651145;-0,00372533912927135;-101,455009546056;154147;641,87467987
ITUPEVA;sim_10_evolucao_e_nota;FALSE;0,502714458925482;0,00666203584615486;0,00174131808004585;68,7940225017286;44859;288,69766224
ITUVERAVA;sim_10_evolucao_e_nota;FALSE;-0,0447477387886934;-0,00220326985474769;-0,000302993496929873;-7,98082628442613;38695;147,6854759
JABORANDI;sim_10_evolucao_e_nota;FALSE;2,28202873666832;0,401166252372115;0,0759944732888823;2434,46936561676;6592;30,0288776
JABOTICABAL;sim_10_evolucao_e_nota;FALSE;-0,80412517057875;-0,0186708404137713;-0,00279616404502979;-80,0933753924189;71662;287,58154301
JACAREI;sim_10_evolucao_e_nota;FALSE;-4,35371130460098;-0,0201612634528;-0,00478868378234628;-133,32986413628;211214;909,16658992
JACI;sim_10_evolucao_e_nota;FALSE;1,59900566989884;0,231467252598276;0,0557176027391792;1936,02503614002;5657;28,69839317
JACUPIRANGA;sim_10_evolucao_e_nota;FALSE;0,756676740578131;0,104240127622953;0,0147134956274981;235,650490268407;17208;51,42739426
JAGUARIUNA;sim_10_evolucao_e_nota;FALSE;1,14445120690135;0,00785029755910926;0,00294262712583053;176,178034270136;44311;388,92158536
JALES;sim_10_evolucao_e_nota;FALSE;2,36244725756906;0,130498759304928;0,0173281269696239;400,414382217418;47012;136,33598494
JAMBEIRO;sim_10_evolucao_e_nota;FALSE;0,978591940484522;0,139790398120305;0,0300014298525922;1118,26758798747;5349;32,61817671
JANDIRA;sim_10_evolucao_e_nota;FALSE;0,963244225583765;0,0184185694203782;0,00319800120316849;51,1248405757236;108344;301,20195847
JARDINOPOLIS;sim_10_evolucao_e_nota;FALSE;1,27051127052255;0,0444912498788234;0,00360808698729786;207,220288449803;37661;352,12878043
JARINU;sim_10_evolucao_e_nota;FALSE;1,87770713607095;0,0888367171378796;0,0154269430358785;480,706735821138;23847;121,7160867
JAU;sim_10_evolucao_e_nota;FALSE;-0,819866338191339;-0,0145333702828974;-0,00204373107494058;-44,7220246599993;131040;401,16155606
JERIQUARA;sim_10_evolucao_e_nota;FALSE;1,44577028798892;0,398412750405296;0,0741303070072145;2595,13467404691;3160;19,50309322
JOANOPOLIS;sim_10_evolucao_e_nota;FALSE;1,16073813908459;0,221494741763556;0,0297122773521492;723,131407532795;11768;39,06594319
JOAO RAMALHO;sim_10_evolucao_e_nota;FALSE;1,93254158119681;0,324378534172977;0,0796995580933293;2888,78827647585;4150;24,24783308
JOSE BONIFACIO;sim_10_evolucao_e_nota;FALSE;-0,50962992150178;-0,0198352000118329;-0,00459663998610959;-108,246655919904;32763;110,87009708
JULIO MESQUITA;sim_10_evolucao_e_nota;FALSE;0,849686356228299;0,37689749054312;0,0501348209484563;1070,32806482322;4430;16,94802814
JUMIRIM;sim_10_evolucao_e_nota;FALSE;2,937414433492;0,958076337387849;0,142418145119585;6703,87266559676;2798;20,6252822
JUNDIAI;sim_10_evolucao_e_nota;FALSE;-11,7280831106301;-0,0226891625553326;-0,0054714806990231;-240,597807927226;370126;2143,49346288
JUNQUEIROPOLIS;sim_10_evolucao_e_nota;FALSE;2,6246601947065;0,157210178979506;0,0355113169991128;1130,3329314023;18726;73,91052815
JUQUIA;sim_10_evolucao_e_nota;FALSE;1,19369286845661;0,171127442050058;0,0211433571753139;310,424960046978;19246;56,45711126
JUQUITIBA;sim_10_evolucao_e_nota;FALSE;0,667442795208787;0,082447402589485;0,007723226766121;119,844704438848;28737;86,42019915
LAGOINHA;sim_10_evolucao_e_nota;FALSE;3,18091147867668;1,13221033694779;0,163272834313942;4269,50848372217;4841;19,48218448
LARANJAL PAULISTA;sim_10_evolucao_e_nota;FALSE;1,43213930494956;0,083937000082099;0,0156867781802031;380,389953930163;25251;91,29594927
LAVINIA;sim_10_evolucao_e_nota;FALSE;0,225213427324304;0,0320561267653111;0,00601765103866913;312,088246593084;8779;37,42547148
LAVRINHAS;sim_10_evolucao_e_nota;FALSE;2,43634707610431;0,594871763050256;0,0950202738100221;2032,4554888955;6590;25,64028684
LEME;sim_10_evolucao_e_nota;FALSE;0,889700183841121;0,0221758503769054;0,00265721148223421;62,4766149061294;91756;334,82475512
LENCOIS PAULISTA;sim_10_evolucao_e_nota;FALSE;-0,554256408859224;-0,0111550265956176;-0,00224235984386116;-57,950306245841;61428;247,175497
LIMEIRA;sim_10_evolucao_e_nota;FALSE;-3,65738018911711;-0,0202738718380414;-0,00363200517248544;-91,761227920838;276022;1006,98650344
LINDOIA;sim_10_evolucao_e_nota;FALSE;2,39246952838279;0,732049280710818;0,0741351231803898;2506,65676813574;6712;32,27174146
LINS;sim_10_evolucao_e_nota;FALSE;0,410225361737673;0,00842967188282748;0,00179370930492038;41,9188277818681;71432;228,70225438
LORENA;sim_10_evolucao_e_nota;FALSE;-0,113863746117005;-0,00351232091235086;-0,000531417539371818;-9,00488194036033;82537;214,26418528
LOURDES;sim_10_evolucao_e_nota;FALSE;5,42402688120415;2,47538795740234;0,354163450829443;20165,2279477526;2128;15,31503849
LOUVEIRA;sim_10_evolucao_e_nota;FALSE;0,626914716105262;0,00282905939172084;0,00132403791602643;115,899736991098;37125;473,48698139
LUCELIA;sim_10_evolucao_e_nota;FALSE;3,37305338667105;0,383397628037808;0,0572317078981021;1238,34763303162;19882;58,93679414
LUCIANOPOLIS;sim_10_evolucao_e_nota;FALSE;0,630509308136189;0,19355223955782;0,0392236759212647;1650,09393524501;2249;16,07471236
LUIS ANTONIO;sim_10_evolucao_e_nota;FALSE;-1,57890919340753;-0,0529124174463467;-0,0200319252627743;-779,820537815483;11286;78,81964278
LUIZIANIA;sim_10_evolucao_e_nota;FALSE;3,21392819781552;1,09091013822309;0,169290802315697;4496,49491903683;5030;18,98465926
LUPERCIO;sim_10_evolucao_e_nota;FALSE;3,40559320046978;1,33367255613388;0,181063181148126;4665,20830735009;4353;18,80886649
LUTECIA;sim_10_evolucao_e_nota;FALSE;0,370776106427313;0,0754969479260749;0,019229789002693;898,199237758857;2714;19,28134034
MACATUBA;sim_10_evolucao_e_nota;FALSE;2,67231606861875;0,17277856346161;0,0353741098543755;1020,23084979597;16259;75,54440464
MACAUBAL;sim_10_evolucao_e_nota;TRUE;2,26146082103187;0,476381998794418;1,72804768402439;2526,66346050837;7663;1,30867964
MACEDONIA;sim_10_evolucao_e_nota;FALSE;1,66215115993602;0,388912613745016;0,0845294107744681;3462,93034754497;3664;19,66358389
MAGDA;sim_10_evolucao_e_nota;FALSE;3,88590091757463;0,775605715374797;0,176310658734498;10282,3373136501;3200;22,0400794
MAIRINQUE;sim_10_evolucao_e_nota;FALSE;1,18555646240632;0,0493462606083294;0,00741653285049226;162,685844102859;43223;159,85319371
MAIRIPORA;sim_10_evolucao_e_nota;FALSE;0,905242559488993;0,0349617838566061;0,00365247700351667;66,5986193611266;80956;247,84346585
MANDURI;sim_10_evolucao_e_nota;FALSE;1,02326379195745;0,197172671992734;0,0345304814222465;785,891780997976;8992;29,63363816
MARABA PAULISTA;sim_10_evolucao_e_nota;FALSE;-0,323429442428637;-0,0463803036259323;NA;-601,19052850253;4812;NA
MARACAI;sim_10_evolucao_e_nota;FALSE;-0,272643780433407;-0,0170941612959596;-0,00470352818286883;-137,342703595447;13332;57,96580138
MARAPOAMA;sim_10_evolucao_e_nota;FALSE;3,95508615430819;0,704028733662628;0,177044262222232;10806,6301653015;2633;22,33953309
MARIAPOLIS;sim_10_evolucao_e_nota;FALSE;1,78521152487698;0,686123453518861;0,112235586003541;3399,52485582197;3916;15,90593134
MARILIA;sim_10_evolucao_e_nota;FALSE;-3,98416005654452;-0,0389816230201426;-0,00479138770458237;-131,863596182389;216745;831,52529125
MARINOPOLIS;sim_10_evolucao_e_nota;FALSE;2,33452291826644;1,26491045642658;0,162879480557301;7118,80223026102;2113;14,33282394
MARTINOPOLIS;sim_10_evolucao_e_nota;FALSE;-1,57672613187699;-0,0960426790343371;-0,018688913868459;-451,476134376047;24219;84,36692164
MATAO;sim_10_evolucao_e_nota;FALSE;0,0286257752760406;0,000380282952644647;0,000112159927255598;2,6723971837422;76786;255,22284096
MAUA;sim_10_evolucao_e_nota;FALSE;-4,34965836467566;-0,0172030992930031;-0,00417214656559986;-64,8181153322396;417064;1042,54687516
MENDONCA;sim_10_evolucao_e_nota;FALSE;4,17182865238559;0,541405809939771;0,141214700355084;6674,84040585975;4640;29,54245303
MERIDIANO;sim_10_evolucao_e_nota;FALSE;2,60672007063597;0,352705183017132;0,0927390255841404;5091,80705435745;3855;28,10812443
MESOPOLIS;sim_10_evolucao_e_nota;TRUE;1,59322726067546;0,561495888919935;0,0942907049362813;5903,32110106785;1886;16,89697051
MIGUELOPOLIS;sim_10_evolucao_e_nota;FALSE;-4,39331835220585;-0,191547255395312;-0,0516192219640639;-1340,95935414391;20451;85,11012342
MINEIROS DO TIETE;sim_10_evolucao_e_nota;FALSE;2,75163135185895;0,492488815852327;0,0820499175520125;1437,60238900659;12038;33,5360648
MIRA ESTRELA;sim_10_evolucao_e_nota;FALSE;2,34062176459859;0,583503567063487;0,0921505141824732;5941,35803824454;2820;25,39998594
MIRACATU;sim_10_evolucao_e_nota;FALSE;-0,180135285848538;-0,0205486959959206;-0,00264220656830048;-43,17783103084;20592;68,1760798
MIRANDOPOLIS;sim_10_evolucao_e_nota;FALSE;-1,03272466104043;-0,0670861303615845;-0,0121084140233094;-321,995315898617;27483;85,28983722
MIRANTE DO PARANAPANEMA;sim_10_evolucao_e_nota;FALSE;-2,2822894044225;-0,134155059523657;-0,034878926915679;-830,465517481064;17059;65,43462217
MIRASSOL;sim_10_evolucao_e_nota;FALSE;0,93969150268293;0,0372090858800304;0,00529818286976975;132,34077595786;53792;177,36109262
MIRASSOLANDIA;sim_10_evolucao_e_nota;FALSE;2,56522632464301;0,81113753626717;0,133766749526823;4079,6362599843;4295;19,17686072
MOCOCA;sim_10_evolucao_e_nota;FALSE;-0,900951787906394;-0,0241365082435637;NA;-95,9821069451717;66290;NA
MOGI DAS CRUZES;sim_10_evolucao_e_nota;FALSE;-4,99563012128445;-0,0254151965072393;-0,00350943574863378;-77,0494807141305;387779;1423,48527772
MOGI GUACU;sim_10_evolucao_e_nota;FALSE;-1,98315305455721;-0,0205143230588418;-0,00383493573488922;-99,7220771917135;137245;517,12810635
MOGI MIRIM;sim_10_evolucao_e_nota;FALSE;-1,39541558084449;-0,0197229494319951;-0,00345009923777606;-117,744814619339;86505;404,45665028
MOMBUCA;sim_10_evolucao_e_nota;FALSE;0,746933508740734;0,265045286622249;0,0366221709179559;1381,03736924412;3266;20,39566443
MONCOES;sim_10_evolucao_e_nota;TRUE;2,89404947408686;0,716598773392811;8,5101043237056;11762,8603750673;2132;0,34007215
MONGAGUA;sim_10_evolucao_e_nota;FALSE;1,36753765120751;0,103146842977105;0,00606934321060301;180,678388864481;46293;225,31888604
MONTE ALEGRE DO SUL;sim_10_evolucao_e_nota;FALSE;3,03123650714328;0,955950350462677;0,103499711304201;3220,59732387574;7152;29,28739094
MONTE ALTO;sim_10_evolucao_e_nota;FALSE;1,62871189240333;0,0598625581119371;0,0112646520945259;265,749060381253;46642;144,58608031
MONTE APRAZIVEL;sim_10_evolucao_e_nota;FALSE;1,31970730148673;0,0908764792592268;NA;495,407009494303;21746;NA
MONTE AZUL PAULISTA;sim_10_evolucao_e_nota;FALSE;1,70489193366385;0,176293047488625;0,0263309078393272;644,193189522106;18931;64,74869549
MONTE CASTELO;sim_10_evolucao_e_nota;FALSE;0,380843434753391;0,0995264154977504;0,0175052287253811;673,864411849444;4063;21,75598164
MONTE MOR;sim_10_evolucao_e_nota;FALSE;1,24037500107631;0,027745257585215;0,00564754887898405;149,941715822362;48949;219,63068008
MONTEIRO LOBATO;sim_10_evolucao_e_nota;FALSE;3,97447340215009;1,53304931417828;0,209047744561641;5718,30474351276;4120;19,01227593
MORRO AGUDO;sim_10_evolucao_e_nota;FALSE;-4,71430899569915;-0,147408129846396;-0,0357873344279214;-996,398278651791;29116;131,7312136
MORUNGABA;sim_10_evolucao_e_nota;FALSE;2,46639830459077;0,312550279145676;0,0675444800853738;1345,96893900082;11769;36,51517195
MOTUCA;sim_10_evolucao_e_nota;FALSE;1,89946083477115;0,444189736978881;0,0878372790898282;2940,00506872456;4290;21,6247686
MURUTINGA DO SUL;sim_10_evolucao_e_nota;FALSE;5,08033581022323;1,40051503849424;0,250483600472035;8943,62020544186;4186;20,28210949
NANTES;sim_10_evolucao_e_nota;FALSE;0,878132810934271;0,176276434461794;0,0428824177764243;1766,84833666584;2707;20,47768891
NARANDIBA;sim_10_evolucao_e_nota;FALSE;0,527720278364074;0,0489079887976182;0,0150265224719937;736,940687231982;4288;35,11925526
NATIVIDADE DA SERRA;sim_10_evolucao_e_nota;FALSE;-1,24971142001341;-0,185744756062894;-0,0426854343366714;-1188,18144393903;6678;29,27723331
NAZARE PAULISTA;sim_10_evolucao_e_nota;FALSE;1,82617635886638;0,242744112183532;0,031892977300413;691,468249286801;16414;57,25951333
NEVES PAULISTA;sim_10_evolucao_e_nota;FALSE;0,684465039653488;0,124854381611497;0,0232025134532896;699,806190971976;8772;29,49960749
NHANDEARA;sim_10_evolucao_e_nota;FALSE;5,04257993842652;0,663925366798431;3,26616040164627;4258,79188070211;10725;1,54388619
NIPOA;sim_10_evolucao_e_nota;FALSE;2,50347410785689;0,855055713294044;11,3506327554987;4326,03393514855;4274;0,22055811
NOVA ALIANCA;sim_10_evolucao_e_nota;FALSE;1,77486485021424;0,346709658828359;0,0684905671216219;2191,15735894723;5891;25,91400429
NOVA CAMPINA;sim_10_evolucao_e_nota;FALSE;2,12397918622803;0,279422066478744;0,0640800946275334;1130,22073641628;8515;33,14569366
NOVA CANAA PAULISTA;sim_10_evolucao_e_nota;FALSE;4,71923415409202;2,41705128965015;0,298373297593136;18149,364877172;2114;15,81654321
NOVA CASTILHO;sim_10_evolucao_e_nota;TRUE;0,831313387144692;0,297705825075774;0,0519355767659322;5068,21147474282;1125;16,00662665
NOVA EUROPA;sim_10_evolucao_e_nota;FALSE;2,74679952770459;0,289214206565051;0,0658724631056837;1896,94789932707;9300;41,69875238
NOVA GRANADA;sim_10_evolucao_e_nota;FALSE;0,795928596486872;0,0814402792592948;0,0146113518405251;288,58025951598;19180;54,47330303
NOVA GUATAPORANGA;sim_10_evolucao_e_nota;FALSE;2,94395491655211;2,09035351771014;0,200450921836235;9556,88337129455;2177;14,6866619
NOVA INDEPENDENCIA;sim_10_evolucao_e_nota;FALSE;0,434669876988623;0,0539744784449963;0,0153154171463862;878,354481693766;3068;28,38119738
NOVA LUZITANIA;sim_10_evolucao_e_nota;FALSE;4,0105411414014;2,06457915087992;0,237323873379544;8004,91875086106;3441;16,89902109
NOVA ODESSA;sim_10_evolucao_e_nota;FALSE;1,99542142092328;0,038549485004368;0,0101086296182701;275,007985389159;51242;197,39781714
NOVAIS;sim_10_evolucao_e_nota;FALSE;5,48057627471593;2,08485486286871;0,273449224022845;7739,9824014639;4592;20,04239103
NOVO HORIZONTE;sim_10_evolucao_e_nota;FALSE;-1,63256433846012;-0,0534954709533246;-0,0119457727152642;-317,990846560363;36593;136,66460742
NUPORANGA;sim_10_evolucao_e_nota;FALSE;1,07690878519081;0,0980081476067965;0,029416217735432;1102,40058610381;6817;36,60935593
OCAUCU;sim_10_evolucao_e_nota;FALSE;3,93795441577654;1,07930010894346;0,189161897873959;6227,39623631383;4163;20,81790498
OLEO;sim_10_evolucao_e_nota;TRUE;1,28769506965217;0,43156562234503;0,0799077597965066;3074,29173593739;2673;16,11476874
OLIMPIA;sim_10_evolucao_e_nota;FALSE;-0,836879372429109;-0,0253386751281211;-0,0038402787214066;-124,568557416954;50024;217,92151902
ONDA VERDE;sim_10_evolucao_e_nota;FALSE;3,97301697931417;0,823587190205114;0,158755545020254;6405,25292872476;3884;25,02600447
ORIENTE;sim_10_evolucao_e_nota;TRUE;2,51234214603388;0,79012157342552;0,128287917942501;2922,42568550035;6097;19,58362242
ORINDIUVA;sim_10_evolucao_e_nota;FALSE;3,60927122414619;0,326479021069175;0,0909621996763772;3979,94323757801;5675;39,67880325
ORLANDIA;sim_10_evolucao_e_nota;FALSE;1,31525473378223;0,0547086049384303;0,00730322925344577;224,303832441612;39781;180,09221512
OSASCO;sim_10_evolucao_e_nota;FALSE;-13,4755421729652;-0,0449824148866518;-0,00589193433305251;-130,985677508382;666740;2287,11682976
OSCAR BRESSANE;sim_10_evolucao_e_nota;FALSE;2,69418007046683;0,922324393172932;0,1534405365097;9099,87226060923;2537;17,55846357
OSVALDO CRUZ;sim_10_evolucao_e_nota;FALSE;2,26409646293883;0,195301259992163;0,0266683756315864;598,785290677595;30917;84,89817656
OURINHOS;sim_10_evolucao_e_nota;FALSE;0,9447119299966;0,021174625304156;0,00249482492985865;62,3306924439852;103035;378,66862668
OURO VERDE;sim_10_evolucao_e_nota;FALSE;2,27074966211129;0,483026178296194;0,0856837352503014;1834,41557374121;7800;26,50152512
OUROESTE;sim_10_evolucao_e_nota;FALSE;0,586511357834645;0,02038247953602;0,00781440219455508;490,036827525955;8405;75,0551793
PACAEMBU;sim_10_evolucao_e_nota;FALSE;2,45471704552475;0,41815242545156;0,0616043501426134;1781,16929975706;13226;39,84648876
PALESTINA;sim_10_evolucao_e_nota;FALSE;0,709300709450071;0,0584364392261046;0,0144760392733534;524,381543451596;11051;48,99825816
PALMARES PAULISTA;sim_10_evolucao_e_nota;FALSE;4,09393805660405;1,30475282487138;0,151790571234961;2409,41263387276;10934;26,97096416
PALMEIRA D'OESTE;sim_10_evolucao_e_nota;FALSE;3,28941896666111;0,609052592041487;0,122350485293502;2578,6614733085;9584;26,88521389
PALMITAL;sim_10_evolucao_e_nota;FALSE;0,522525154176076;0,0349549948340248;0,00613876688302697;177,82047788087;21186;85,11891136
PANORAMA;sim_10_evolucao_e_nota;FALSE;1,48720036546145;0,219363907761689;0,0314038880438839;612,135562088013;14583;47,35720505
PARAGUACU PAULISTA;sim_10_evolucao_e_nota;FALSE;-1,71600560972758;-0,0680394846219638;-0,0112648675113032;-269,155294588501;42278;152,33251594
PARAIBUNA;sim_10_evolucao_e_nota;FALSE;-2,31600453685146;-0,226140034242944;-0,0331887452075246;-809,207582180341;17388;69,78282916
PARAISO;sim_10_evolucao_e_nota;FALSE;2,76686655801204;0,463698783726894;0,088815915693093;3362,86349180031;5898;31,15282364
PARANAPANEMA;sim_10_evolucao_e_nota;FALSE;-3,82115282749296;-0,230156790873862;-0,0433233535737463;-1178,33645760186;17808;88,20076269
PARANAPUA;sim_10_evolucao_e_nota;FALSE;2,01580993411196;0,656528102802647;0,105723903311195;3476,25359404008;3815;19,06673771
PARAPUA;sim_10_evolucao_e_nota;FALSE;1,72604231334361;0,234606695286497;0,0507399399352144;1168,65096389242;10844;34,01742918
PARDINHO;sim_10_evolucao_e_nota;FALSE;2,9461033958076;0,461872595124977;0,0854804774676492;3005,61701724262;5582;34,46521923
PARIQUERA-ACU;sim_10_evolucao_e_nota;FALSE;1,88493150841542;0,297323177656804;0,0366947067822103;574,727017132007;18446;51,36794033
PARISI;sim_10_evolucao_e_nota;FALSE;3,09646570770669;1,42652270392434;0,187468549756564;12338,8763895354;2032;16,51725429
PATROCINIO PAULISTA;sim_10_evolucao_e_nota;FALSE;2,33823658834252;0,140430939117177;0,0381974234365431;1131,93425392967;13000;61,21451077
